schema_version,source_dataset,velocity,analysis_window,window_start_s,window_end_s,partial_index,pitch_lo_midi,pitch_hi_midi,f0_lo_hz,f0_hi_hz,db_c0,db_c1,db_c2,db_c3,energy_rel_fund_db_lo,energy_rel_fund_db_hi,energy_ratio_to_fund_lo,energy_ratio_to_fund_hi,amplitude_ratio_to_fund_lo,amplitude_ratio_to_fund_hi,source_observation_count,max_support_distance_semitones,anchor_status,smoothing_lambda,partial_cv_rmse_db,slice_cv_weighted_rmse_db,interpolation_status
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,8,79,80,783.990871963499,830.60939515989,-69.7398645144834,-2.45022159234857,-0.00653031807761462,0.0000172213406020028,-69.7398645144834,-72.196599203569,1.06172867910582e-7,6.030316125687e-8,0.000325841783555427,0.0002455670198884,60,0,both_measured,300,8.11431995827801,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,8,80,80.1,830.60939515989,835.421066436457,-72.196599203569,-0.246323056448191,-4.19664303308309e-14,2.79776202205539e-14,-72.196599203569,-72.4429222600172,6.030316125687e-8,5.69780751907002e-8,0.0002455670198884,0.000238700806849705,60,0.1,one_measured,300,8.11431995827801,9.17070781970111,unison_boundary_extrapolation_10_cents
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,21,22,27.5,29.1352350948806,21.2000518145342,-1.06671488756924,-0.00256422308516435,0.00000610540775647372,21.2000518145342,20.1307788092876,131.827246642522,103.057091354191,11.4816047067699,10.1517038645831,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,22,23,29.1352350948806,30.8677063285078,20.1307788092876,-1.07182501751631,0.00334385199720177,-0.00590807508237678,20.1307788092876,19.0563895686861,103.057091354191,80.4709182127076,10.1517038645831,8.97055841142053,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,23,24,30.8677063285078,32.7031956625748,19.0563895686861,-1.08286153876903,-0.000405064961104928,-0.00820191506275347,19.0563895686861,17.9649210498932,80.4709182127076,62.588148595986,8.97055841142053,7.91126719280711,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,24,25,32.7031956625748,34.647828872109,17.9649210498932,-1.1082774138795,-0.00784264381340449,-0.00949207163120769,17.9649210498932,16.8393089205691,62.588148595986,48.2981940496167,7.91126719280711,6.94969021249269,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,25,26,34.647828872109,36.7080959896759,16.8393089205691,-1.15243891639993,-0.010112714777722,-0.0180240215250118,16.8393089205691,15.6587332678664,48.2981940496167,36.8021614967948,6.94969021249269,6.06647850872273,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,26,27,36.7080959896759,38.8908729652601,15.6587332678664,-1.22673641053041,-0.0412063933965459,-0.00871104212091889,15.6587332678664,14.3820794218186,36.8021614967948,27.4288716447364,6.06647850872273,5.23725802732083,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,27,28,38.8908729652601,41.2034446141087,14.3820794218186,-1.33528232368626,-0.0606705043677809,-0.00360202384515729,14.3820794218186,12.9825245699194,27.4288716447364,19.8724977732347,5.23725802732083,4.45785798037967,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,28,29,41.2034446141087,43.6535289291255,12.9825245699194,-1.46742940395729,-0.0645184150125619,-0.0102751472879066,12.9825245699194,11.4403016036616,19.8724977732347,13.932535566,4.45785798037967,3.73263118537045,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,29,30,43.6535289291255,46.2493028389543,11.4403016036616,-1.62729167584614,-0.118007721968284,0.0230063847011077,11.4403016036616,9.71800859054829,13.932535566,9.37132196757154,3.73263118537045,3.06126149937759,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,30,31,46.2493028389543,48.9994294977187,9.71800859054829,-1.79428796567938,-0.111340179038719,0.0330636058140585,9.71800859054829,7.84544405164425,9.37132196757154,6.08897800350926,3.06126149937759,2.46758546022407,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,31,32,48.9994294977187,51.9130871974931,7.84544405164425,-1.91777750631464,-0.0814126036594509,0.033962286355196,7.84544405164425,5.88021622802535,6.08897800350926,3.87276926317979,2.46758546022407,1.9679352792152,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,32,33,51.9130871974931,55,5.88021622802535,-1.97871585456795,-0.0420827553447072,0.0284082989514725,5.88021622802535,3.88782591706416,3.87276926317979,2.44783754492016,1.9679352792152,1.56455666082126,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,33,34,55,58.2704701897612,3.88782591706416,-1.97765646840295,-0.00157613243793175,0.0160936594123522,3.88782591706416,1.92468697563563,2.44783754492016,1.55764576109417,1.56455666082126,1.24805679401787,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,34,35,58.2704701897612,61.7354126570155,1.92468697563563,-1.93252775504176,0.00394817073264897,0.0257230335380771,1.92468697563563,0.0218304248645968,1.55764576109417,1.00503929584175,1.24805679401787,1.0025164815811,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,35,36,61.7354126570155,65.4063913251497,0.0218304248645968,-1.84746231296223,0.0318428841733172,0.0204174122625909,0.0218304248645968,-1.77337159166172,1.00503929584175,0.664756880018,1.0025164815811,0.815326241462888,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,36,37,65.4063913251497,69.295657744218,-1.77337159166172,-1.72252430782782,0.0425664270994512,0.0244556183672733,-1.77337159166172,-3.42887385402282,0.664756880018,0.454059341104776,0.815326241462888,0.673839254648151,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,37,38,69.295657744218,73.4161919793519,-3.42887385402282,-1.5640245985271,0.0710503628299886,0.0108471531671077,-3.42887385402282,-4.91100093655283,0.454059341104776,0.322775012298606,0.673839254648151,0.568132917809386,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,38,39,73.4161919793519,77.7817459305202,-4.91100093655283,-1.3893824133658,0.0653234845215127,0.0164976619506074,-4.91100093655283,-6.21856220344651,0.322775012298606,0.238860193426671,0.568132917809386,0.488733253858044,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,39,40,77.7817459305202,82.4068892282175,-6.21856220344651,-1.20924245847096,0.091827511333445,-0.00726035678132542,-6.21856220344651,-7.34323750736534,0.238860193426671,0.184364053983146,0.488733253858044,0.42937635470895,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,40,41,82.4068892282175,87.307057858251,-7.34323750736534,-1.04736850614804,0.0782775268427386,-0.0109148721222808,-7.34323750736534,-8.32324335879292,0.184364053983146,0.147121337378995,0.42937635470895,0.383563993851085,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,41,42,87.307057858251,92.4986056779086,-8.32324335879292,-0.923558068829404,0.0620795818183534,-0.0117803659397009,-8.32324335879292,-9.19650221174368,0.147121337378995,0.120323312303087,0.383563993851085,0.346876508721889,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,42,43,92.4986056779086,97.9988589954373,-9.19650221174368,-0.834740003011804,0.0578987211636389,-0.0226343965238225,-9.19650221174368,-9.99597789011566,0.120323312303087,0.100092655401241,0.346876508721889,0.316374233149985,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,43,44,97.9988589954373,103.826174394986,-9.99597789011566,-0.78684575025599,0.0296913625083489,-0.0174542775963424,-9.99597789011566,-10.7705865554596,0.100092655401241,0.0837416173574841,0.316374233149985,0.289381439206947,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,44,45,103.826174394986,110,-10.7705865554596,-0.779825858028319,0.00499576813252278,-0.0102837156938563,-10.7705865554596,-11.5557003610493,0.0837416173574841,0.0698924016327044,0.289381439206947,0.264371711105225,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,45,46,110,116.540940379522,-11.5557003610493,-0.800685468844843,-0.00608122677659007,-0.0101206208004049,-11.5557003610493,-12.3725876774711,0.0698924016327044,0.0579083555504007,0.264371711105225,0.240641549925196,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,46,47,116.540940379522,123.470825314031,-12.3725876774711,-0.843209784799234,-0.0167036256233928,-0.0113716966614149,-12.3725876774711,-13.2438727845552,0.0579083555504007,0.0473819272457534,0.240641549925196,0.217673901158943,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,47,48,123.470825314031,130.812782650299,-13.2438727845552,-0.910732126030271,-0.036613862823712,-0.00657443059872764,-13.2438727845552,-14.1977932040079,0.0473819272457534,0.0380382632400977,0.217673901158943,0.195034005342909,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,48,49,130.812782650299,138.591315488436,-14.1977932040079,-1.00368314347387,-0.0606154665641299,0.00537509475095943,-14.1977932040079,-15.2567167192949,0.0380382632400977,0.0298076904912748,0.195034005342909,0.172649038489286,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,49,50,138.591315488436,146.832383958704,-15.2567167192949,-1.10878879234926,-0.0605029136745678,0.00570918796132625,-15.2567167192949,-16.4202992373574,0.0298076904912748,0.0228018495740271,0.172649038489286,0.151002813132826,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,50,51,146.832383958704,155.56349186104,-16.4202992373574,-1.21266705581441,-0.0433623522729587,-0.0100457318449116,-16.4202992373574,-17.6863743772897,0.0228018495740271,0.0170358011551841,0.151002813132826,0.130521267060905,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,51,52,155.56349186104,164.813778456435,-17.6863743772897,-1.32952895589507,-0.0591620830860666,-0.0109877504509768,-17.6863743772897,-19.0860531667218,0.0170358011551841,0.0123422597833792,0.130521267060905,0.111095723515261,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,52,53,164.813778456435,174.614115716502,-19.0860531667218,-1.48081637342012,-0.0876006117466526,-0.00352271634739365,-19.0860531667218,-20.657992868236,0.0123422597833792,0.00859410614232706,0.111095723515261,0.0927044019576582,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,53,54,174.614115716502,184.997211355817,-20.657992868236,-1.66658574595562,-0.110546948287315,0.00377349277153671,-20.657992868236,-22.4313520697074,0.00859410614232706,0.00571300748459979,0.0927044019576582,0.0755844394343161,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,54,55,184.997211355817,195.997717990875,-22.4313520697074,-1.87635916421563,-0.12965812974849,0.0139555194786829,-22.4313520697074,-24.4234138441928,0.00571300748459979,0.00361125882019116,0.0755844394343161,0.0600937502590008,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,55,56,195.997717990875,207.652348789973,-24.4234138441928,-2.09380886527656,-0.120826241521121,0.00812597920384839,-24.4234138441928,-26.6299229717867,0.00361125882019116,0.00217273971510611,0.0600937502590008,0.04661265616875,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,56,57,207.652348789973,220,-26.6299229717867,-2.31108341070727,-0.124493568240811,0.00951384300113567,-26.6299229717867,-29.0559861077336,0.00217273971510611,0.00124280041392012,0.04661265616875,0.035253374504012,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,57,58,220,233.081880759045,-29.0559861077336,-2.53152901818549,-0.126973043344188,0.0119207907877632,-29.0559861077336,-31.7025673784755,0.00124280041392012,0.000675683419791985,0.035253374504012,0.0259939112061264,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,58,59,233.081880759045,246.941650628062,-31.7025673784755,-2.74971273251057,-0.168855202038441,0.0573602189067843,-31.7025673784755,-34.5637750941177,0.000675683419791985,0.00034964111022084,0.0259939112061264,0.0186986927409603,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,59,60,246.941650628062,261.625565300599,-34.5637750941177,-2.91534247986711,-0.106151740404513,0.0499289843472774,-34.5637750941177,-37.5353403300421,0.00034964111022084,0.000176386753554213,0.0186986927409603,0.0132810674854927,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,60,61,261.625565300599,277.182630976872,-37.5353403300421,-2.97785900763429,-0.0594282466417613,0.0531077579429517,-37.5353403300421,-40.5195198263752,0.000176386753554213,0.0000887254105033899,0.0132810674854927,0.00941941667532496,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,61,62,277.182630976872,293.664767917408,-40.5195198263752,-2.93739222708896,0.00920836861611019,0.0361344449591852,-40.5195198263752,-43.4115692398888,0.0000887254105033899,0.0000455872165517006,0.00941941667532496,0.00675183060745014,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,62,63,293.664767917408,311.126983722081,-43.4115692398888,-2.81057215497919,0.0641051035342666,0.0129070572287771,-43.4115692398888,-46.145129234105,0.0000455872165517006,0.000024293331506652,0.00675183060745014,0.0049288265851673,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,63,64,311.126983722081,329.62755691287,-46.145129234105,-2.64364077622429,0.0704925834889054,0.0136993277607553,-46.145129234105,-48.7045780990796,0.000024293331506652,0.000013475416276382,0.0049288265851673,0.00367088766872291,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,64,65,329.62755691287,349.228231433004,-48.7045780990796,-2.46155762596424,0.0851740958979259,0.00550489755864447,-48.7045780990796,-51.0754567315873,0.000013475416276382,0.00000780646338106928,0.00367088766872291,0.00279400489997231,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,65,66,349.228231433004,369.994422711634,-51.0754567315873,-2.27469474149245,0.088477040078589,0.000206967327981644,-51.0754567315873,-53.2614674656732,0.00000780646338106928,0.00000471903559779461,0.00279400489997231,0.00217233413585356,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,66,67,369.994422711634,391.995435981749,-53.2614674656732,-2.09711975935132,0.0848283333808972,-0.00288412505704883,-53.2614674656732,-55.2766430167006,0.00000471903559779461,0.00000296712401296962,0.00217233413585356,0.00172253418339655,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,67,68,391.995435981749,415.304697579945,-55.2766430167006,-1.93611546776068,0.0729652715908156,0.000125572432990717,-55.2766430167006,-57.1396676404375,0.00000296712401296962,0.00000193211617353866,0.00172253418339655,0.00139000581780749,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,68,69,415.304697579945,440,-57.1396676404375,-1.78980820728009,0.0825228279450594,-0.0148435770864654,-57.1396676404375,-58.861796596859,0.00000193211617353866,0.00000129963183288836,0.00139000581780749,0.00114001396170764,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,69,70,440,466.16376151809,-58.861796596859,-1.66929328264934,0.0701186367766407,-0.0204284999639042,-58.861796596859,-60.4813997426956,0.00000129963183288836,8.95076233597979e-7,0.00114001396170764,0.000946084686271783,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,70,71,466.16376151809,493.883301256124,-60.4813997426956,-1.59034150898777,0.0447669942466011,-0.016543942732429,-60.4813997426956,-62.0435182001692,8.95076233597979e-7,6.24666448254949e-7,0.000946084686271783,0.000790358430242222,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,71,72,493.883301256124,523.251130601197,-62.0435182001692,-1.55043934869187,0.0278071263032211,-0.0163013582164659,-62.0435182001692,-63.5824517807743,6.24666448254949e-7,4.38283198038644e-7,0.000790358430242222,0.000662029605107388,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,72,73,523.251130601197,554.365261953744,-63.5824517807743,-1.5437291707348,0.00234122429766148,-0.00716679567392653,-63.5824517807743,-65.1310065228854,4.38283198038644e-7,3.06831079286261e-7,0.000662029605107388,0.000553923351454207,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,73,74,554.365261953744,587.329535834815,-65.1310065228854,-1.56054710916129,-0.0176155025029054,0.00543594244342005,-65.1310065228854,-66.7037331921062,3.06831079286261e-7,2.13612508855051e-7,0.000553923351454207,0.000462182332910996,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,74,75,587.329535834815,622.253967444162,-66.7037331921062,-1.57947028683684,-0.0168246299017651,0.0100229319910181,-66.7037331921062,-68.2900051768538,2.13612508855051e-7,1.48251631796376e-7,0.000462182332910996,0.000385034585195118,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,75,76,622.253967444162,659.25511382574,-68.2900051768538,-1.58305075066731,-0.00535610979222434,0.00856428769977735,-68.2900051768538,-69.8698477496135,1.48251631796376e-7,1.03042224326644e-7,0.000385034585195118,0.000321001907045182,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,76,77,659.25511382574,698.456462866008,-69.8698477496135,-1.56807010715243,0.0115112385961615,0.0000870756703943432,-69.8698477496135,-71.4263195424994,1.03042224326644e-7,7.20058938250863e-8,0.000321001907045182,0.000268339139569848,57,0,both_measured,300,8.05155545928082,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,9,77,77.1,698.456462866008,702.502579993852,-71.4263195424994,-0.154478640294886,-4.69346783660285e-14,2.18158824338843e-14,-71.4263195424994,-71.5807981827943,7.20058938250863e-8,6.94896591932759e-8,0.000268339139569848,0.000263608913341859,57,0.1,one_measured,300,8.05155545928082,9.17070781970111,unison_boundary_extrapolation_10_cents
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,21,22,27.5,29.1352350948806,20.8022274239896,-0.882374373431258,-0.00482702601300478,0.0000258430038231339,20.8022274239896,19.9150518675491,120.288121415553,98.0630025862053,10.9675941489258,9.90267653648272,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,22,23,29.1352350948806,30.8677063285078,19.9150518675491,-0.891950896445805,0.00547174115922067,-0.0102987671722254,19.9150518675491,19.0182739450903,98.0630025862053,79.7677596209069,9.90267653648272,8.93127984226824,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,23,24,30.8677063285078,32.7031956625748,19.0182739450903,-0.911903715644047,0.0013820893824088,-0.0170268845909785,19.0182739450903,18.0907254342377,79.7677596209069,64.4276874865566,8.93127984226824,8.02668595913386,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,24,25,32.7031956625748,34.647828872109,18.0907254342377,-0.960220190652151,-0.0290142391658745,-0.00604310673626518,18.0907254342377,17.0954478976834,64.4276874865566,51.2324104679157,8.02668595913386,7.15768192000145,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,25,26,34.647828872109,36.7080959896759,17.0954478976834,-1.0363779891927,-0.0422798321859619,-0.00236136196795478,17.0954478976834,16.0144287143368,51.2324104679157,39.943201521288,7.15768192000145,6.32006341117619,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,26,27,36.7080959896759,38.8908729652601,16.0144287143368,-1.12802173946848,-0.0437046302872524,-0.00757104915550055,16.0144287143368,14.8351312954256,39.943201521288,30.4448002901348,6.32006341117619,5.51768069845789,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,27,28,38.8908729652601,41.2034446141087,14.8351312954256,-1.23814414750949,-0.0702788694855034,0.00525081136216343,14.8351312954256,13.5319590897927,30.4448002901348,22.5525632230352,5.51768069845789,4.74895390828708,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,28,29,41.2034446141087,43.6535289291255,13.5319590897927,-1.36294945239401,-0.0644023111128267,-0.00112261735616093,13.5319590897927,12.1034847089297,22.5525632230352,16.2311193385962,4.74895390828708,4.02878633568426,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,29,30,43.6535289291255,46.2493028389543,12.1034847089297,-1.49512192668815,-0.0935179766838372,0.0203469944712815,12.1034847089297,10.535191800029,16.2311193385962,11.3114734375674,4.02878633568426,3.36325340073676,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,30,31,46.2493028389543,48.9994294977187,10.535191800029,-1.62111689664198,-0.0863600052297098,0.0298534956736625,10.535191800029,8.857568393831,11.3114734375674,7.68699926215605,3.36325340073676,2.77254382511008,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,31,32,48.9994294977187,51.9130871974931,8.857568393831,-1.70427642008041,-0.05438946682979,0.0268758885759037,8.857568393831,7.1257783954967,7.68699926215605,5.15914625292584,2.77254382511008,2.27137540995007,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,32,33,51.9130871974931,55,7.1257783954967,-1.73242768801228,-0.0223841427845941,0.0217459833060949,7.1257783954967,5.39271254800592,5.15914625292584,3.46155514645455,2.27137540995007,1.86052550276919,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,33,34,55,58.2704701897612,5.39271254800592,-1.71195802366318,0.00603714222936347,0.0145627042707637,5.39271254800592,3.70135437084286,3.46155514645455,2.34495998976577,1.86052550276919,1.53132621925107,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,34,35,58.2704701897612,61.7354126570155,3.70135437084286,-1.65619562639217,0.00871314900314757,0.0250171513965631,3.70135437084286,2.07888904485041,2.34495998976577,1.6139456456213,1.53132621925107,1.27041160480424,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,35,36,61.7354126570155,65.4063913251497,2.07888904485041,-1.56371787419618,0.0451923626616277,0.00944940645348691,2.07888904485041,0.569812939769343,1.6139456456213,1.14020067554072,1.27041160480424,1.06780179599995,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,10,36,37,65.4063913251497,69.295657744218,0.569812939769343,-1.44498492951246,0.0484522590045828,0.0104167398301251,0.569812939769343,-0.816302990908413,1.14020067554072,0.828647264290595,1.06780179599995,0.910300645001746,56,0,both_measured,300,8.11297972976269,9.17070781970111,within_observed_pitch_range
