schema_version,source_dataset,velocity,analysis_window,window_start_s,window_end_s,midi,note,f0_hz,inharmonicity_B,partial_index,partial_frequency_hz,energy_rel_peak_db,energy_rel_fund_db,energy_ratio_to_fund,amplitude_ratio_to_fund,contrast_db,group_partial_count,group_max_partial_index,group_max_partial_frequency_hz,measurement_status
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,12,370.774841308594,-6.08948156113899,16.9113504727341,49.1060551541305,7.00757127356765,62.902176333359,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,13,401.728820800781,-12.4750441593668,10.5257878745063,11.2870068197439,3.35961408791901,60.1457911797338,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,14,433.355712890625,-16.7369947878447,6.26383724602844,4.23042231765853,2.05679904649398,59.3048764955023,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,15,465.655517578125,-17.6158299332938,5.38500210057932,3.45541496708028,1.85887465071755,56.8762011395781,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,16,497.282409667969,-28.0765536076347,-5.07572157376159,0.310761953352368,0.557460270649279,43.8862837326924,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,17,529.582214355469,-19.6136068174678,3.38722521640535,2.1813357728474,1.47693458651607,56.9345655993954,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,18,562.554931640625,-21.3449431901226,1.65588884375054,1.46416116773041,1.21002527565767,49.4085585266127,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,19,595.527648925781,-14.323143823764,8.67768821010916,7.37511541374474,2.71571637210971,49.8045723747252,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,20,629.173278808594,-37.851079389287,-14.8502473554138,0.0327322051495001,0.180920438727912,10.9926301153675,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,24,773.176574707031,-39.2285567663293,-16.2277247324561,0.0238356789284054,0.154388078971161,29.6319588097509,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,25,804.803466796875,-41.7885792465648,-18.7877472126916,0.0132198119900687,0.11497744122248,30.6423661428037,41,48,1777.16217041016,measured
1.0,Pianoteq 9 SingleNoteSamples,80,body,0.2,1.2,23,B0,30.4021911621094,0.000207215407454957,30,999.275207519531,-27.5212645867367,-4.5204325528636,0.353147994861075,0.594262563906793,48.7396837018256,41,48,1777.16217041016,measured
