frame,time_sec,midi,velocity,probe_position,F,dy,v_in,dv,sigma,sample,sample_a,sample_b,sample_c
566,0.012834467120,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-17.946607313513,0.000000000000,-65.486722946167,-27.756050109863,-21.630832672119,-16.099840164185
567,0.012857142857,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-17.914138040899,0.000000000000,-114.607013702393,-41.811893463135,-38.432327270508,-34.362792968750
568,0.012879818594,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-19.895108423590,0.000000000000,-132.086017608643,-45.130950927734,-44.231151580811,-42.723915100098
569,0.012902494331,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-12.700811586737,0.000000000000,-135.343551635742,-45.218345642090,-45.199409484863,-44.925796508789
570,0.012925170068,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-5.948887071966,0.000000000000,-134.904689788818,-44.753040313721,-44.983482360840,-45.168167114258
571,0.012947845805,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-3.009155474066,0.000000000000,-131.652873992920,-43.890525817871,-43.905891418457,-43.856456756592
572,0.012970521542,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-2.683174333929,0.000000000000,-137.315883636475,-45.047290802002,-45.790275573730,-46.478317260742
573,0.012993197279,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-3.382511339544,0.000000000000,-118.132164001465,-39.039337158203,-39.281963348389,-39.810863494873
574,0.013015873016,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-4.328783235907,0.000000000000,-128.757080078125,-44.257698059082,-42.834571838379,-41.664810180664
575,0.013038548753,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-5.303356371283,0.000000000000,-144.176757812500,-49.188163757324,-48.099922180176,-46.888671875000
576,0.013061224490,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-6.275186739325,0.000000000000,-151.182723999023,-50.760696411133,-50.459655761719,-49.962371826172
577,0.013083900227,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-7.246483049750,0.000000000000,-152.133960723877,-50.619613647461,-50.749378204346,-50.764968872070
578,0.013106575964,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-8.217605791449,0.000000000000,-150.518463134766,-49.894721984863,-50.188629150391,-50.435111999512
579,0.013129251701,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-9.184620104193,0.000000000000,-147.953945159912,-48.971565246582,-49.323776245117,-49.658603668213
580,0.013151927438,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-10.141675196051,0.000000000000,-145.024162292480,-47.968971252441,-48.343147277832,-48.712043762207
581,0.013174603175,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-11.083112917303,0.000000000000,-141.913303375244,-46.930351257324,-47.306781768799,-47.676170349121
582,0.013197278912,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-12.004640779852,0.000000000000,-139.074874877930,-45.915039062500,-46.344902038574,-46.814933776855
583,0.013219954649,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-12.903248033880,0.000000000000,-133.552410125732,-44.516700744629,-44.570396423340,-44.465312957764
584,0.013242630385,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-13.775887689947,0.000000000000,-143.527179718018,-46.009456634521,-47.760368347168,-49.757354736328
585,0.013265306122,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-14.640657625555,0.000000000000,-93.395111083984,-33.068321228027,-30.988265991211,-29.338523864746
586,0.013287981859,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-15.295438967108,0.000000000000,-171.429450988770,-58.072502136230,-57.589546203613,-55.767402648926
587,0.013310657596,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-17.372658930182,0.000000000000,-124.384216308594,-34.515552520752,-41.869487762451,-47.999176025391
588,0.013333333333,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-11.917997560858,0.000000000000,-57.671453475952,-13.538633346558,-19.010213851929,-25.122606277466
589,0.013356009070,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-24.925423822760,0.000000000000,-25.352739334106,-6.004860877991,-8.162736892700,-11.185141563416
590,0.013378684807,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-8.874664507269,0.000000000000,-14.378723144531,-3.978999137878,-4.649216651917,-5.750507354736
591,0.013401360544,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.952041826605,0.000000000000,-10.302576065063,-3.157644271851,-3.390539169312,-3.754392623901
592,0.013424036281,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.549812517523,0.000000000000,-8.954277992249,-2.736242294312,-2.978784561157,-3.239251136780
593,0.013446712018,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.223324022650,0.000000000000,-5.193235397339,-1.482185363770,-1.714223861694,-1.996826171875
594,0.013469387755,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.150432787298,0.000000000000,-3.247341156006,-1.184330940247,-1.053828239441,-1.009181976318
595,0.013492063492,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.200132570624,0.000000000000,-6.292238235474,-2.395026206970,-2.092762947083,-1.804449081421
596,0.013514739229,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.307914934515,0.000000000000,-8.413146018982,-2.934067726135,-2.821658134460,-2.657420158386
597,0.013537414966,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.433819017767,0.000000000000,-8.267328262329,-2.700872421265,-2.771123886108,-2.795331954956
598,0.013560090703,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.556867800116,0.000000000000,-6.911912918091,-2.162415504456,-2.311058044434,-2.438439369202
599,0.013582766440,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.668148241400,0.000000000000,-5.164474487305,-1.554533958435,-1.723544120789,-1.886396408081
600,0.013605442177,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.766027651190,0.000000000000,-3.349602699280,-0.947383880615,-1.116555213928,-1.285663604736
601,0.013628117914,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.852920732855,0.000000000000,-1.566870689392,-0.359629631042,-0.521989822388,-0.685251235962
602,0.013650793651,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-0.932916841864,0.000000000000,0.097187042236,0.197694778442,0.035608291626,-0.136116027832
603,0.013673469388,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.010200701117,0.000000000000,2.078791618347,0.775964736938,0.683519363403,0.619307518005
604,0.013696145125,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.089170656561,0.000000000000,1.536849021912,0.915703773499,0.531864166260,0.089281082153
605,0.013718820862,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.179012499212,0.000000000000,11.034568786621,3.291275978088,3.707041740417,4.036251068115
606,0.013741496599,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.219913683294,0.000000000000,-4.981163024902,-1.782257080078,-1.764925003052,-1.433980941772
607,0.013764172336,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.444156847357,-1.888912401556,0.000000000000,6.477049827576,3.865044593811,2.051804542542,0.560200691223
608,0.013786848073,69,80.000000000000,0.700000000000,0.010689997023,0.000022954766,-25.444237648544,2.024610318781,0.031142235681,24.782238006592,9.893253326416,8.298497200012,6.590487480164
609,0.013809523810,69,80.000000000000,0.700000000000,0.052499870264,0.000000000000,-25.444634472960,-16.924949295882,0.000000000000,35.523304939270,12.669776916504,11.918108940125,10.935419082642
610,0.013832199546,69,80.000000000000,0.700000000000,3.191290096285,0.000273498472,-25.468756091224,24.122565234071,0.107495629882,39.893054008484,13.590640068054,13.345300674438,12.957113265991
611,0.013854875283,69,80.000000000000,0.700000000000,16.511386479093,0.000215858860,-25.593558710113,-27.769130388878,0.095498883952,41.255421638489,13.856103897095,13.784792900085,13.614524841309
612,0.013877551020,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-56.641208093658,0.000000000000,43.283463478088,14.079089164734,14.420627593994,14.783746719360
613,0.013900226757,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-67.696246545807,0.000000000000,33.437289237976,11.565810203552,11.056124687195,10.815354347229
614,0.013922902494,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-69.556731622711,0.000000000000,51.173545837402,18.816331863403,17.009412765503,15.347801208496
615,0.013945578231,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-69.429126184479,0.000000000000,72.380601882935,25.377841949463,24.189857482910,22.812902450562
616,0.013968253968,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-69.076552789703,0.000000000000,79.522319793701,26.736434936523,26.580429077148,26.205455780029
617,0.013990929705,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-68.749335687652,0.000000000000,78.610887527466,25.958860397339,26.235244750977,26.416782379150
618,0.014013605442,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-68.431163232818,0.000000000000,75.623067855835,24.864143371582,25.213722229004,25.545202255249
619,0.014036281179,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-68.090609949127,0.000000000000,72.549863815308,23.849327087402,24.181970596313,24.518566131592
620,0.014058956916,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-67.713897150055,0.000000000000,69.685012817383,22.913875579834,23.226444244385,23.544692993164
621,0.014081632653,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-67.301188867584,0.000000000000,66.955484390259,22.015672683716,22.317169189453,22.622642517090
622,0.014104308390,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-66.859168451324,0.000000000000,64.270721435547,21.128097534180,21.423065185547,21.719558715820
623,0.014126984127,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-66.395545404449,0.000000000000,61.649642944336,20.248201370239,20.547960281372,20.853481292725
624,0.014149659864,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-65.916343133941,0.000000000000,58.720823287964,19.315177917480,19.574712753296,19.830932617188
625,0.014172335601,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-65.425292413727,0.000000000000,57.000797271729,18.664653778076,19.005847930908,19.330295562744
626,0.014195011338,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-64.914660852447,0.000000000000,52.668516159058,17.182884216309,17.540147781372,17.945484161377
627,0.014217687075,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-64.492171686188,0.000000000000,49.681493759155,16.548622131348,16.526817321777,16.606054306030
628,0.014240362812,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-63.157271783844,0.000000000000,51.706514358521,17.459598541260,17.227930068970,17.018985748291
629,0.014263038549,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-67.498801630035,0.000000000000,53.207496643066,17.790901184082,17.754573822021,17.662021636963
630,0.014285714286,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-48.569163721100,0.000000000000,52.230514526367,17.291856765747,17.437170028687,17.501487731934
631,0.014308390023,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-78.224616449371,0.000000000000,51.449396133423,16.669401168823,17.127899169922,17.652095794678
632,0.014331065760,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-64.275634210602,0.000000000000,41.033830642700,14.238535881042,13.748104095459,13.047190666199
633,0.014353741497,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-45.641011636749,0.000000000000,67.217741012573,20.417697906494,22.438911437988,24.361131668091
634,0.014376417234,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-38.178261201874,0.000000000000,15.674087524414,5.332118511200,4.802732944489,5.539236068726
635,0.014399092971,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-36.090904634491,0.000000000000,59.416416168213,25.774415969849,19.534313201904,14.107686996460
636,0.014421768707,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-35.290896814361,0.000000000000,108.264881134033,40.103805541992,36.325736999512,31.835338592529
637,0.014444444444,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-34.609038751617,0.000000000000,126.935554504395,43.587638854980,42.556632995605,40.791282653809
638,0.014467120181,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-33.878898065582,0.000000000000,129.994529724121,43.385089874268,43.441436767578,43.168003082275
639,0.014489795918,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-33.131461542145,0.000000000000,128.226802825928,42.448013305664,42.774784088135,43.004005432129
640,0.014512471655,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-32.404334466949,0.000000000000,125.402198791504,41.439861297607,41.807155609131,42.155181884766
641,0.014535147392,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-31.716159265533,0.000000000000,122.453983306885,40.453834533691,40.818199157715,41.181949615479
642,0.014557823129,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-31.071534555450,0.000000000000,119.541057586670,39.489135742188,39.846343994141,40.205577850342
643,0.014580498866,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-30.468142908111,0.000000000000,116.688171386719,38.544918060303,38.897899627686,39.245353698730
644,0.014603174603,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-29.901412408844,0.000000000000,114.053840637207,37.599704742432,38.003154754639,38.450981140137
645,0.014625850340,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-29.367038171783,0.000000000000,109.035602569580,36.363265991211,36.357440948486,36.314895629883
646,0.014648526077,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-28.860505502716,0.000000000000,116.625991821289,38.123809814453,38.984123229980,39.518058776855
647,0.014671201814,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-28.393455904022,0.000000000000,97.830553054810,30.315591812134,32.679306030273,34.835655212402
648,0.014693877551,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-27.832880418793,0.000000000000,73.148153305054,22.484500885010,24.316200256348,26.347452163696
649,0.014716553288,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-28.067170541778,0.000000000000,61.523794174194,19.718486785889,20.417762756348,21.387544631958
650,0.014739229025,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-24.970463197723,0.000000000000,58.520530700684,19.310546875000,19.466159820557,19.743824005127
651,0.014761904762,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-30.375248353973,0.000000000000,58.617856979370,19.393899917603,19.509311676025,19.714645385742
652,0.014784580499,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-27.102404993072,0.000000000000,55.514314651489,18.939426422119,18.572023391724,18.002864837646
653,0.014807256236,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-22.196373384491,0.000000000000,70.720842361450,21.838039398193,23.492811203003,25.389991760254
654,0.014829931973,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-19.553461473480,0.000000000000,20.098545074463,8.868192672729,6.500906467438,4.729445934296
655,0.014852607710,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-18.487782876983,0.000000000000,95.745447158813,33.744850158691,32.394741058350,29.605855941772
656,0.014875283447,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-18.056549470917,0.000000000000,63.831699371338,14.631345748901,21.792041778564,27.408311843872
657,0.014897959184,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.861469667450,0.000000000000,0.385473251343,-5.917360782623,-0.066329479218,6.369163513184
658,0.014920634921,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.770804803863,0.000000000000,-32.387362480164,-13.447229385376,-11.131378173828,-7.808754920959
659,0.014943310658,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.735342424408,0.000000000000,-42.626355171204,-14.933271408081,-14.391108512878,-13.301975250244
660,0.014965986395,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.732238214508,0.000000000000,-44.472572326660,-14.903186798096,-14.886592864990,-14.682792663574
661,0.014988662132,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.750130098358,0.000000000000,-44.204162597656,-14.667747497559,-14.749881744385,-14.786533355713
662,0.015011337868,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.783081453338,0.000000000000,-43.637651443481,-14.452410697937,-14.546564102173,-14.638676643372
663,0.015034013605,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.827348154083,0.000000000000,-42.771081924438,-14.217742919922,-14.268318176270,-14.285020828247
664,0.015056689342,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.879878442779,0.000000000000,-43.939310073853,-14.272168159485,-14.605798721313,-15.061343193054
665,0.015079365079,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.937959115997,0.000000000000,-34.125355720520,-12.281296730042,-11.448521614075,-10.395537376404
666,0.015102040816,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.998123090759,0.000000000000,-64.069309234619,-19.547935485840,-21.424491882324,-23.096881866455
667,0.015124716553,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-18.065239351288,0.000000000000,-14.748829364777,-4.789542675018,-4.451906204224,-5.507380485535
668,0.015147392290,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-18.109856527344,0.000000000000,-53.945539474487,-24.266784667969,-17.629146575928,-12.049608230591
669,0.015170068027,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.913253229156,0.000000000000,-105.212020874023,-39.840671539307,-35.308143615723,-30.063205718994
670,0.015192743764,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-20.392726343170,0.000000000000,-128.323001861572,-44.590820312500,-43.064907073975,-40.667274475098
671,0.015215419501,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-14.136792581573,0.000000000000,-134.351661682129,-45.141155242920,-44.931247711182,-44.279258728027
672,0.015238095238,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-7.121293466583,0.000000000000,-135.011833190918,-44.796615600586,-45.038009643555,-45.177207946777
673,0.015260770975,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-3.582621973053,0.000000000000,-131.221706390381,-43.814395904541,-43.771438598633,-43.635871887207
674,0.015283446712,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-2.874682825104,0.000000000000,-138.318164825439,-45.334167480469,-46.148231506348,-46.835765838623
675,0.015306122449,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-3.425309579864,0.000000000000,-119.529739379883,-39.205505371094,-39.730438232422,-40.593795776367
676,0.015328798186,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-4.333335321441,0.000000000000,-125.887260437012,-43.296562194824,-41.828659057617,-40.762039184570
677,0.015351473923,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-5.301326196686,0.000000000000,-141.012832641602,-48.430847167969,-47.034179687500,-45.547805786133
678,0.015374149660,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-6.271592538849,0.000000000000,-149.629608154297,-50.485458374023,-49.963768005371,-49.180381774902
679,0.015396825397,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-7.241389673248,0.000000000000,-151.772335052490,-50.594429016113,-50.650806427002,-50.527099609375
680,0.015419501134,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-8.211268823639,0.000000000000,-150.706336975098,-49.961196899414,-50.263236999512,-50.481903076172
681,0.015442176871,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-9.177909296051,0.000000000000,-148.360603332520,-49.071510314941,-49.464454650879,-49.824638366699
682,0.015464852608,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-10.135683458343,0.000000000000,-145.524261474609,-48.083450317383,-48.511383056641,-48.929428100586
683,0.015487528345,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-11.078833978668,0.000000000000,-142.409988403320,-47.048538208008,-47.475997924805,-47.885452270508
684,0.015510204082,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-12.002834718719,0.000000000000,-139.888919830322,-46.067199707031,-46.603404998779,-47.218315124512
685,0.015532879819,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-12.904567163482,0.000000000000,-132.883369445801,-44.462177276611,-44.376396179199,-44.044795989990
686,0.015555555556,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-13.778987329498,0.000000000000,-147.474975585938,-46.850868225098,-49.080986022949,-51.543121337891
687,0.015578231293,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-14.662038248077,0.000000000000,-91.732749938965,-32.258510589600,-30.313560485840,-29.160678863525
688,0.015600907029,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-15.214470308319,0.000000000000,-161.777919769287,-56.020206451416,-54.424949645996,-51.332763671875
689,0.015623582766,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-17.765055578247,0.000000000000,-135.453094482422,-38.272731781006,-45.781124114990,-51.399238586426
690,0.015646258503,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-11.429864328399,0.000000000000,-70.435293197632,-16.464315414429,-23.316730499268,-30.654247283936
691,0.015668934240,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-23.761233251587,0.000000000000,-31.895500183105,-7.104801177979,-10.249673843384,-14.541025161743
692,0.015691609977,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-11.130555551544,0.000000000000,-16.866734027863,-4.312267303467,-5.391386985779,-7.163079738617
693,0.015714285714,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-3.085349481598,0.000000000000,-11.189280509949,-3.287977218628,-3.645574569702,-4.255728721619
694,0.015736961451,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.968099039093,0.000000000000,-9.570975303650,-2.880187988281,-3.175299644470,-3.515487670898
695,0.015759637188,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.466750543609,0.000000000000,-5.938422203064,-1.640760421753,-1.958998680115,-2.338663101196
696,0.015782312925,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.347705286041,0.000000000000,-3.279685020447,-1.129749298096,-1.052726745605,-1.097208976746
697,0.015804988662,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.377526681915,0.000000000000,-5.689995765686,-2.223625183105,-1.883155822754,-1.583214759827
698,0.015827664399,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.476577203766,0.000000000000,-8.073653221130,-2.881194114685,-2.710887908936,-2.481571197510
699,0.015850340136,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.600100915924,0.000000000000,-8.361650466919,-2.757708549500,-2.809410095215,-2.794531822205
700,0.015873015873,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.723987024322,0.000000000000,-7.247290611267,-2.263491630554,-2.427692413330,-2.556106567383
701,0.015895691610,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.837365549103,0.000000000000,-5.585148811340,-1.666395187378,-1.865854263306,-2.052899360657
702,0.015918367347,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-0.937432687774,0.000000000000,-3.788124084473,-1.059324264526,-1.263205528259,-1.465594291687
703,0.015941043084,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.025975626007,0.000000000000,-1.992355346680,-0.468097686768,-0.664255142212,-0.860002517700
704,0.015963718821,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.106872003570,0.000000000000,-0.359376907349,0.089340209961,-0.113913536072,-0.334803581238
705,0.015986394558,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.184253137604,0.000000000000,1.881195068359,0.702387809753,0.612161636353,0.566645622253
706,0.016009070295,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.262019556061,0.000000000000,0.550805091858,0.702266693115,0.204010009766,-0.355471611023
707,0.016031746032,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.355378549591,0.000000000000,11.359254837036,3.437267303467,3.841776847839,4.080210685730
708,0.016054421769,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-1.344954889313,0.000000000000,-3.940378665924,-1.689602851868,-1.430503368378,-0.820272445679
709,0.016077097506,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.593558710113,-2.342376153961,0.000000000000,3.381574630737,2.833215713501,0.966130256653,-0.417771339417
710,0.016099773243,69,80.000000000000,0.700000000000,0.026266964909,0.000033933295,-25.593757251042,2.992916662201,0.037863989944,21.046013832092,8.988038063049,7.034819602966,5.023156166077
711,0.016122448980,69,80.000000000000,0.700000000000,0.128766490261,0.000000000000,-25.594730542730,-18.676573445453,0.000000000000,33.272761344910,12.239856719971,11.188991546631,9.843913078308
712,0.016145124717,69,80.000000000000,0.700000000000,2.254881601761,0.000235164191,-25.611774243423,20.741481615473,0.099677916587,38.909301757812,13.428869247437,13.039817810059,12.440614700317
713,0.016167800454,69,80.000000000000,0.700000000000,12.914905538380,0.000242757691,-25.709392577047,-19.056212829693,0.101274441218,40.662917137146,13.776506423950,13.608540534973,13.277870178223
714,0.016190476190,69,80.000000000000,0.700000000000,0.125474196313,0.000000000000,-25.710340983671,-51.884073583568,0.000000000000,43.970899581909,14.237565994263,14.664854049683,15.068479537964
715,0.016213151927,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.710340983671,-66.164686686796,0.000000000000,33.052152633667,11.257943153381,10.898456573486,10.895752906799
716,0.016235827664,69,80.000000000000,0.700000000000,0.000000000000,0.000000000000,-25.710340983671,-69.321600444120,0.000000000000,46.740973472595,17.529956817627,15.489406585693,13.721610069275
